src,label,path,y,group,split
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_144834.jpg,Harivanga,/kaggle/working/small/Harivanga/02110.jpg,6,602,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_144839.jpg,Harivanga,/kaggle/working/small/Harivanga/02111.jpg,6,587,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_144844.jpg,Harivanga,/kaggle/working/small/Harivanga/02112.jpg,6,587,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_144849.jpg,Harivanga,/kaggle/working/small/Harivanga/02113.jpg,6,655,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_144911.jpg,Harivanga,/kaggle/working/small/Harivanga/02114.jpg,6,655,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_144915.jpg,Harivanga,/kaggle/working/small/Harivanga/02115.jpg,6,578,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_144921.jpg,Harivanga,/kaggle/working/small/Harivanga/02116.jpg,6,610,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_144925.jpg,Harivanga,/kaggle/working/small/Harivanga/02117.jpg,6,587,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_144930.jpg,Harivanga,/kaggle/working/small/Harivanga/02118.jpg,6,590,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_144934.jpg,Harivanga,/kaggle/working/small/Harivanga/02119.jpg,6,578,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145043.jpg,Harivanga,/kaggle/working/small/Harivanga/02120.jpg,6,594,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145048.jpg,Harivanga,/kaggle/working/small/Harivanga/02121.jpg,6,587,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145055.jpg,Harivanga,/kaggle/working/small/Harivanga/02122.jpg,6,572,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145102.jpg,Harivanga,/kaggle/working/small/Harivanga/02123.jpg,6,721,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145107.jpg,Harivanga,/kaggle/working/small/Harivanga/02124.jpg,6,573,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145115.jpg,Harivanga,/kaggle/working/small/Harivanga/02125.jpg,6,572,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145138.jpg,Harivanga,/kaggle/working/small/Harivanga/02126.jpg,6,580,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145145.jpg,Harivanga,/kaggle/working/small/Harivanga/02127.jpg,6,580,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145150.jpg,Harivanga,/kaggle/working/small/Harivanga/02128.jpg,6,627,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145155.jpg,Harivanga,/kaggle/working/small/Harivanga/02129.jpg,6,619,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145159.jpg,Harivanga,/kaggle/working/small/Harivanga/02130.jpg,6,590,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145204.jpg,Harivanga,/kaggle/working/small/Harivanga/02131.jpg,6,646,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145222.jpg,Harivanga,/kaggle/working/small/Harivanga/02132.jpg,6,644,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145228.jpg,Harivanga,/kaggle/working/small/Harivanga/02133.jpg,6,644,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145233.jpg,Harivanga,/kaggle/working/small/Harivanga/02134.jpg,6,584,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145239.jpg,Harivanga,/kaggle/working/small/Harivanga/02135.jpg,6,584,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145244.jpg,Harivanga,/kaggle/working/small/Harivanga/02136.jpg,6,655,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145250.jpg,Harivanga,/kaggle/working/small/Harivanga/02137.jpg,6,644,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145309.jpg,Harivanga,/kaggle/working/small/Harivanga/02138.jpg,6,584,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145314.jpg,Harivanga,/kaggle/working/small/Harivanga/02139.jpg,6,584,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145318.jpg,Harivanga,/kaggle/working/small/Harivanga/02140.jpg,6,590,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145329.jpg,Harivanga,/kaggle/working/small/Harivanga/02141.jpg,6,643,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145333.jpg,Harivanga,/kaggle/working/small/Harivanga/02142.jpg,6,655,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145411.jpg,Harivanga,/kaggle/working/small/Harivanga/02143.jpg,6,580,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145417.jpg,Harivanga,/kaggle/working/small/Harivanga/02144.jpg,6,587,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145422.jpg,Harivanga,/kaggle/working/small/Harivanga/02145.jpg,6,587,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145430.jpg,Harivanga,/kaggle/working/small/Harivanga/02146.jpg,6,587,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145435.jpg,Harivanga,/kaggle/working/small/Harivanga/02147.jpg,6,580,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145453.jpg,Harivanga,/kaggle/working/small/Harivanga/02148.jpg,6,637,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145457.jpg,Harivanga,/kaggle/working/small/Harivanga/02149.jpg,6,643,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145504.jpg,Harivanga,/kaggle/working/small/Harivanga/02150.jpg,6,655,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145512.jpg,Harivanga,/kaggle/working/small/Harivanga/02151.jpg,6,590,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145517.jpg,Harivanga,/kaggle/working/small/Harivanga/02152.jpg,6,590,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145610.jpg,Harivanga,/kaggle/working/small/Harivanga/02153.jpg,6,619,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145614.jpg,Harivanga,/kaggle/working/small/Harivanga/02154.jpg,6,580,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145620.jpg,Harivanga,/kaggle/working/small/Harivanga/02155.jpg,6,580,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145625.jpg,Harivanga,/kaggle/working/small/Harivanga/02156.jpg,6,580,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145629.jpg,Harivanga,/kaggle/working/small/Harivanga/02157.jpg,6,655,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145633.jpg,Harivanga,/kaggle/working/small/Harivanga/02158.jpg,6,578,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145651.jpg,Harivanga,/kaggle/working/small/Harivanga/02159.jpg,6,580,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145657.jpg,Harivanga,/kaggle/working/small/Harivanga/02160.jpg,6,580,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145701.jpg,Harivanga,/kaggle/working/small/Harivanga/02161.jpg,6,643,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145708.jpg,Harivanga,/kaggle/working/small/Harivanga/02162.jpg,6,580,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145712.jpg,Harivanga,/kaggle/working/small/Harivanga/02163.jpg,6,580,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145717.jpg,Harivanga,/kaggle/working/small/Harivanga/02164.jpg,6,655,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145735.jpg,Harivanga,/kaggle/working/small/Harivanga/02165.jpg,6,610,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145741.jpg,Harivanga,/kaggle/working/small/Harivanga/02166.jpg,6,580,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145746.jpg,Harivanga,/kaggle/working/small/Harivanga/02167.jpg,6,580,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145751.jpg,Harivanga,/kaggle/working/small/Harivanga/02168.jpg,6,572,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145757.jpg,Harivanga,/kaggle/working/small/Harivanga/02169.jpg,6,610,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145812.jpg,Harivanga,/kaggle/working/small/Harivanga/02170.jpg,6,572,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145818.jpg,Harivanga,/kaggle/working/small/Harivanga/02171.jpg,6,580,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145823.jpg,Harivanga,/kaggle/working/small/Harivanga/02172.jpg,6,580,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145827.jpg,Harivanga,/kaggle/working/small/Harivanga/02173.jpg,6,584,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145832.jpg,Harivanga,/kaggle/working/small/Harivanga/02174.jpg,6,572,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145845.jpg,Harivanga,/kaggle/working/small/Harivanga/02175.jpg,6,587,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145851.jpg,Harivanga,/kaggle/working/small/Harivanga/02176.jpg,6,587,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145856.jpg,Harivanga,/kaggle/working/small/Harivanga/02177.jpg,6,572,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145900.jpg,Harivanga,/kaggle/working/small/Harivanga/02178.jpg,6,644,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145905.jpg,Harivanga,/kaggle/working/small/Harivanga/02179.jpg,6,584,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145922.jpg,Harivanga,/kaggle/working/small/Harivanga/02180.jpg,6,606,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145932.jpg,Harivanga,/kaggle/working/small/Harivanga/02181.jpg,6,606,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145938.jpg,Harivanga,/kaggle/working/small/Harivanga/02182.jpg,6,606,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145946.jpg,Harivanga,/kaggle/working/small/Harivanga/02183.jpg,6,643,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_145951.jpg,Harivanga,/kaggle/working/small/Harivanga/02184.jpg,6,606,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_150005.jpg,Harivanga,/kaggle/working/small/Harivanga/02185.jpg,6,594,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_150010.jpg,Harivanga,/kaggle/working/small/Harivanga/02186.jpg,6,580,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_150014.jpg,Harivanga,/kaggle/working/small/Harivanga/02187.jpg,6,637,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_150018.jpg,Harivanga,/kaggle/working/small/Harivanga/02188.jpg,6,580,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_150022.jpg,Harivanga,/kaggle/working/small/Harivanga/02189.jpg,6,572,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_150055.jpg,Harivanga,/kaggle/working/small/Harivanga/02190.jpg,6,606,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_150102.jpg,Harivanga,/kaggle/working/small/Harivanga/02191.jpg,6,594,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_150107.jpg,Harivanga,/kaggle/working/small/Harivanga/02192.jpg,6,587,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Harivanga/IMG_20250616_150112.jpg,Harivanga,/kaggle/working/small/Harivanga/02193.jpg,6,584,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/1000015836-removebg-preview.jpg,Himsagar,/kaggle/working/small/Himsagar/02194.jpg,7,946,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/1000015839-removebg-preview.jpg,Himsagar,/kaggle/working/small/Himsagar/02195.jpg,7,967,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/1000015842-removebg-preview.jpg,Himsagar,/kaggle/working/small/Himsagar/02196.jpg,7,831,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/1000015845-removebg-preview.jpg,Himsagar,/kaggle/working/small/Himsagar/02197.jpg,7,941,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/1000015848-removebg-preview1.jpg,Himsagar,/kaggle/working/small/Himsagar/02198.jpg,7,967,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/1000015851-removebg-preview.jpg,Himsagar,/kaggle/working/small/Himsagar/02199.jpg,7,831,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/1000015854-removebg-preview.jpg,Himsagar,/kaggle/working/small/Himsagar/02200.jpg,7,984,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/1000015857-removebg-preview.jpg,Himsagar,/kaggle/working/small/Himsagar/02201.jpg,7,984,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/1000015860-removebg-preview.jpg,Himsagar,/kaggle/working/small/Himsagar/02202.jpg,7,984,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/1000015863-removebg-preview.jpg,Himsagar,/kaggle/working/small/Himsagar/02203.jpg,7,872,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG-20250518-WA0038.jpg,Himsagar,/kaggle/working/small/Himsagar/02204.jpg,7,754,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG-20250518-WA0039.jpg,Himsagar,/kaggle/working/small/Himsagar/02205.jpg,7,819,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG-20250518-WA0040.jpg,Himsagar,/kaggle/working/small/Himsagar/02206.jpg,7,964,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG-20250518-WA0041.jpg,Himsagar,/kaggle/working/small/Himsagar/02207.jpg,7,819,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG-20250518-WA0042.jpg,Himsagar,/kaggle/working/small/Himsagar/02208.jpg,7,975,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG-20250518-WA0043.jpg,Himsagar,/kaggle/working/small/Himsagar/02209.jpg,7,754,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG-20250518-WA0044.jpg,Himsagar,/kaggle/working/small/Himsagar/02210.jpg,7,814,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG-20250518-WA0045.jpg,Himsagar,/kaggle/working/small/Himsagar/02211.jpg,7,857,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG-20250518-WA0046.jpg,Himsagar,/kaggle/working/small/Himsagar/02212.jpg,7,814,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG-20250518-WA0047.jpg,Himsagar,/kaggle/working/small/Himsagar/02213.jpg,7,857,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG-20250518-WA0048.jpg,Himsagar,/kaggle/working/small/Himsagar/02214.jpg,7,977,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG-20250518-WA0049.jpg,Himsagar,/kaggle/working/small/Himsagar/02215.jpg,7,871,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG-20250518-WA0050.jpg,Himsagar,/kaggle/working/small/Himsagar/02216.jpg,7,983,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG-20250518-WA0051.jpg,Himsagar,/kaggle/working/small/Himsagar/02217.jpg,7,871,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG-20250518-WA0052.jpg,Himsagar,/kaggle/working/small/Himsagar/02218.jpg,7,871,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG-20250518-WA0053.jpg,Himsagar,/kaggle/working/small/Himsagar/02219.jpg,7,754,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG-20250518-WA0054.jpg,Himsagar,/kaggle/working/small/Himsagar/02220.jpg,7,871,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517143447.jpg,Himsagar,/kaggle/working/small/Himsagar/02221.jpg,7,779,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517143455.jpg,Himsagar,/kaggle/working/small/Himsagar/02222.jpg,7,750,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517143509.jpg,Himsagar,/kaggle/working/small/Himsagar/02223.jpg,7,750,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517143521.jpg,Himsagar,/kaggle/working/small/Himsagar/02224.jpg,7,750,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517143532.jpg,Himsagar,/kaggle/working/small/Himsagar/02225.jpg,7,779,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517143654.jpg,Himsagar,/kaggle/working/small/Himsagar/02226.jpg,7,776,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517143700.jpg,Himsagar,/kaggle/working/small/Himsagar/02227.jpg,7,776,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517144844.jpg,Himsagar,/kaggle/working/small/Himsagar/02228.jpg,7,792,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517144854.jpg,Himsagar,/kaggle/working/small/Himsagar/02229.jpg,7,985,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517144911.jpg,Himsagar,/kaggle/working/small/Himsagar/02230.jpg,7,792,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517144917.jpg,Himsagar,/kaggle/working/small/Himsagar/02231.jpg,7,792,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517144928.jpg,Himsagar,/kaggle/working/small/Himsagar/02232.jpg,7,985,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517144947.jpg,Himsagar,/kaggle/working/small/Himsagar/02233.jpg,7,818,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517144954.jpg,Himsagar,/kaggle/working/small/Himsagar/02234.jpg,7,862,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517144959.jpg,Himsagar,/kaggle/working/small/Himsagar/02235.jpg,7,862,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517145009.jpg,Himsagar,/kaggle/working/small/Himsagar/02236.jpg,7,786,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517145020.jpg,Himsagar,/kaggle/working/small/Himsagar/02237.jpg,7,818,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517152841.jpg,Himsagar,/kaggle/working/small/Himsagar/02238.jpg,7,797,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517152850.jpg,Himsagar,/kaggle/working/small/Himsagar/02239.jpg,7,784,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/Himsagar/IMG20250517152904.jpg,Himsagar,/kaggle/working/small/Himsagar/02240.jpg,7,797,train
